=== NPU-spec sweep ===
  prompts    : [0, 1, 2, 3, 4, 5, 6, 7, 8, 9]
  k-values   : [2, 3, 4, 8]
  n_predict  : 200
  mode       : async-pipelined  p_min=0.0
  csv out    : C:\Users\hotschmoe\Documents\GitHub\specula\results\spec-npu-Qwen3-8B-Q4_K_M-vs-Qwen3-0.6B-pathb-async-pipelined-20260422-224213.csv
launching llama-server:
    C:\Users\hotschmoe\Documents\GitHub\specula\llama.cpp\build-cpu\bin\llama-server.exe -m C:\Users\hotschmoe\Documents\GitHub\specula\models\Qwen3-8B-Q4_K_M.gguf --host 127.0.0.1 --port 8088 -c 320 -t 18 --no-warmup
    log -> C:\Users\hotschmoe\Documents\GitHub\specula\results\spec-npu-server-20260422-224213.log

--- waiting for /health (timeout 180s) ---
  server healthy

--- loading CPU ONNX (FP32, dynamic past_len) ---
  loaded in 2.6 s

--- loading NPU Path B-mask binary ---
  loading wrapper ONNX qwen3_0_6b_draft_v81_ctx256.pathb.w4a16-local-pr.wrapper.onnx via legacy QNN EP ...
  loaded in 1.3 s
  loaded 116 quant specs (w4a16-local-pr)

==== prompt p0 (16 toks): 'def fibonacci(n):\n    # Return the nth Fibona...' ====

-- cell 1/40: p0 k=2 n_predict=200 --

--- CPU prefill (P=16) ---
  elapsed           : 0.07 s
  first candidate   : 198  -> '\n'
  r001 L= 16 drafts=[198, 262]  target=[198, 262]+b=671 j=2 bonus=671 acc='\n   ' new='\n    #'
  r013 L= 56 drafts=[916, 279, 4244]  target=[916, 1817, 3409]+b=304 j=1 bonus=1817 acc=' over' new=' over each'
  r014 L= 58 drafts=[3409, 323, 1760]  target=[3409, 304, 279]+b=1140 j=1 bonus=304 acc=' word' new=' word in'
  r015 L= 60 drafts=[279, 1140, 315]  target=[279, 1140, 198]+b=262 j=2 bonus=198 acc=' the list' new=' the list\n'
  r016 L= 63 drafts=[262, 369, 3409]  target=[262, 369, 3409]+b=304 j=3 bonus=304 acc='    for word' new='    for word in'
  r017 L= 67 drafts=[4244, 510, 286]  target=[4244, 510, 286]+b=671 j=3 bonus=671 acc=' words:\n       ' new=' words:\n        #'
  r018 L= 71 drafts=[52835, 279, 1760]  target=[1416, 279, 3409]+b=374 j=0 bonus=1416 acc=<none> new=' If'
  r019 L= 72 drafts=[279, 3409, 374]  target=[279, 3409, 374]+b=2669 j=3 bonus=2669 acc=' the word is' new=' the word is already'
  r020 L= 76 drafts=[29994, 11, 653]  target=[304, 279, 10997]+b=11 j=0 bonus=304 acc=<none> new=' in'
  r021 L= 77 drafts=[279, 1140, 11]  target=[279, 10997, 11]+b=16252 j=1 bonus=10997 acc=' the' new=' the dictionary'
  r022 L= 79 drafts=[11, 16252, 279]  target=[11, 16252, 1181]+b=1760 j=2 bonus=1181 acc=', increment' new=', increment its'
  r023 L= 82 drafts=[1760, 198, 286]  target=[1760, 198, 286]+b=421 j=3 bonus=421 acc=' count\n       ' new=' count\n        if'
  r024 L= 86 drafts=[3409, 304, 3409]  target=[3409, 304, 3409]+b=25977 j=3 bonus=25977 acc=' word in word' new=' word in word_counts'
  r025 L= 90 drafts=[510, 310, 3409]  target=[510, 310, 3409]+b=25977 j=3 bonus=25977 acc=':\n            word' new=':\n            word_counts'
  r026 L= 94 drafts=[49736, 60, 284]  target=[49736, 60, 1421]+b=220 j=2 bonus=1421 acc='[word]' new='[word] +='
  r027 L= 97 drafts=[220, 16, 16]  target=[220, 16, 198]+b=286 j=2 bonus=198 acc=' 1' new=' 1\n'
  r028 L=100 drafts=[262, 770, 510]  target=[286, 671, 18214]+b=11 j=0 bonus=286 acc=<none> new='       '
  r029 L=101 drafts=[770, 510, 310]  target=[671, 18214, 11]+b=912 j=0 bonus=671 acc=<none> new=' #'
  r030 L=102 drafts=[52835, 279, 1760]  target=[18214, 11, 912]+b=432 j=0 bonus=18214 acc=<none> new=' Otherwise'
  r031 L=103 drafts=[11, 653, 4302]  target=[11, 912, 432]+b=311 j=1 bonus=912 acc=',' new=', add'
  r032 L=105 drafts=[432, 311, 279]  target=[432, 311, 279]+b=10997 j=3 bonus=10997 acc=' it to the' new=' it to the dictionary'
  r033 L=109 drafts=[198, 262, 671]  target=[448, 264, 1760]+b=315 j=0 bonus=448 acc=<none> new=' with'
  r034 L=110 drafts=[220, 16, 16]  target=[264, 1760, 315]+b=220 j=0 bonus=264 acc=<none> new=' a'
  r035 L=111 drafts=[1376, 315, 220]  target=[1760, 315, 220]+b=16 j=0 bonus=1760 acc=<none> new=' count'
  r036 L=112 drafts=[315, 220, 220]  target=[315, 220, 16]+b=198 j=2 bonus=16 acc=' of ' new=' of 1'
  r037 L=115 drafts=[16, 198, 262]  target=[198, 286, 770]+b=510 j=0 bonus=198 acc=<none> new='\n'
  r038 L=116 drafts=[262, 671, 220]  target=[286, 770, 510]+b=310 j=0 bonus=286 acc=<none> new='       '
  r039 L=117 drafts=[671, 52835, 279]  target=[770, 510, 310]+b=3409 j=0 bonus=770 acc=<none> new=' else'
  r040 L=118 drafts=[510, 310, 3409]  target=[510, 310, 3409]+b=25977 j=3 bonus=25977 acc=':\n            word' new=':\n            word_counts'
  r041 L=122 drafts=[49736, 60, 284]  target=[49736, 60, 284]+b=220 j=3 bonus=220 acc='[word] =' new='[word] = '
  r042 L=126 drafts=[16, 198, 262]  target=[16, 7213, 262]+b=470 j=1 bonus=7213 acc='1' new='1\n    \n'
  r043 L=128 drafts=[262, 671, 4504]  target=[262, 470, 3409]+b=25977 j=1 bonus=470 acc='   ' new='    return'
  r044 L=130 drafts=[220, 220, 16]  target=[3409, 25977, 271]+b=2 j=0 bonus=3409 acc=<none> new=' word'
  r045 L=131 drafts=[25977, 198, 262]  target=[25977, 271, 2]+b=13383 j=1 bonus=271 acc='_counts' new='_counts\n\n'
  r046 L=133 drafts=[262, 671, 220]  target=[2, 13383, 10431]+b=510 j=0 bonus=2 acc=<none> new='#'
  r047 L=134 drafts=[19143, 10431, 510]  target=[13383, 10431, 510]+b=1318 j=0 bonus=13383 acc=<none> new=' Example'
  r048 L=135 drafts=[10431, 510, 2]  target=[10431, 510, 1318]+b=284 j=2 bonus=1318 acc=' usage:\n' new=' usage:\ntext'
  r049 L=138 drafts=[284, 330, 9707]  target=[284, 330, 1986]+b=374 j=2 bonus=1986 acc=' = "' new=' = "This'
  r050 L=141 drafts=[374, 279, 4396]  target=[374, 264, 1273]+b=13 j=1 bonus=264 acc=' is' new=' is a'
  r051 L=143 drafts=[3409, 220, 16]  target=[1273, 13, 1096]+b=1273 j=0 bonus=1273 acc=<none> new=' test'
  r052 L=144 drafts=[323, 220, 16]  target=[13, 1096, 1273]+b=374 j=0 bonus=13 acc=<none> new='.'
  r053 L=145 drafts=[220, 1096, 374]  target=[1096, 1273, 374]+b=264 j=0 bonus=1096 acc=<none> new=' This'
  r054 L=146 drafts=[374, 264, 1273]  target=[1273, 374, 264]+b=1273 j=0 bonus=1273 acc=<none> new=' test'
  r055 L=147 drafts=[11, 374, 419]  target=[374, 264, 1273]+b=10040 j=0 bonus=374 acc=<none> new=' is'
  r056 L=148 drafts=[419, 13, 1096]  target=[264, 1273, 10040]+b=1350 j=0 bonus=264 acc=<none> new=' a'
  r057 L=149 drafts=[419, 11, 419]  target=[1273, 10040, 1350]+b=11512 j=0 bonus=1273 acc=<none> new=' test'
  r058 L=150 drafts=[13, 220, 1096]  target=[10040, 1350, 11512]+b=18981 j=0 bonus=10040 acc=<none> new='."\n'
  r059 L=151 drafts=[262, 671, 576]  target=[1350, 11512, 18981]+b=7235 j=0 bonus=1350 acc=<none> new='print'
  r060 L=152 drafts=[11512, 18981, 445]  target=[11512, 18981, 7235]+b=593 j=2 bonus=7235 acc='(count_words' new='(count_words(text'
  r061 L=155 drafts=[593, 220, 671]  target=[593, 220, 671]+b=9258 j=3 bonus=9258 acc='))  #' new='))  # Output'
  r062 L=159 drafts=[374, 279, 1852]  target=[25, 5360, 1986]+b=1210 j=0 bonus=25 acc=<none> new=':'
  r063 L=160 drafts=[314, 15, 25]  target=[5360, 1986, 1210]+b=220 j=0 bonus=5360 acc=<none> new=" {'"
  r064 L=161 drafts=[1944, 1210, 220]  target=[1986, 1210, 220]+b=17 j=0 bonus=1986 acc=<none> new='This'
  r065 L=162 drafts=[1210, 220, 16]  target=[1210, 220, 17]+b=11 j=2 bonus=17 acc="': " new="': 2"
  r066 L=165 drafts=[11, 11, 364]  target=[11, 364, 285]+b=1210 j=1 bonus=364 acc=',' new=", '"
  r067 L=167 drafts=[1944, 1210, 220]  target=[285, 1210, 220]+b=17 j=0 bonus=285 acc=<none> new='is'
  r068 L=168 drafts=[1210, 220, 220]  target=[1210, 220, 17]+b=11 j=2 bonus=17 acc="': " new="': 2"
  r069 L=171 drafts=[17, 11, 17]  target=[11, 364, 64]+b=1210 j=0 bonus=11 acc=<none> new=','
  r070 L=172 drafts=[364, 1944, 1210]  target=[364, 64, 1210]+b=220 j=1 bonus=64 acc=" '" new=" 'a"
  r071 L=174 drafts=[1210, 220, 220]  target=[1210, 220, 17]+b=11 j=2 bonus=17 acc="': " new="': 2"
  r072 L=177 drafts=[17, 17, 17]  target=[11, 364, 1944]+b=87088 j=0 bonus=11 acc=<none> new=','
  r073 L=178 drafts=[364, 1944, 1210]  target=[364, 1944, 87088]+b=220 j=2 bonus=87088 acc=" 'test" new=" 'test.':"
  r074 L=181 drafts=[220, 220, 16]  target=[220, 17, 11]+b=364 j=1 bonus=17 acc=' ' new=' 2'
  r075 L=183 drafts=[17, 11, 17]  target=[11, 364, 1944]+b=1210 j=0 bonus=11 acc=<none> new=','
  r076 L=184 drafts=[364, 82, 6]  target=[364, 1944, 1210]+b=220 j=1 bonus=1944 acc=" '" new=" 'test"
  r077 L=186 drafts=[1210, 220, 220]  target=[1210, 220, 17]+b=92 j=2 bonus=17 acc="': " new="': 2"
  r078 L=189 drafts=[17, 11, 323]  target=[92, 198, 198]+b=2 j=0 bonus=92 acc=<none> new='}'
  r079 L=190 drafts=[220, 220, 17]  target=[198, 198, 2]+b=13824 j=0 bonus=198 acc=<none> new='\n'
  r080 L=191 drafts=[2, 576, 2038]  target=[198, 2, 13824]+b=11 j=0 bonus=198 acc=<none> new='\n'
  r081 L=192 drafts=[2, 576, 2038]  target=[2, 13824, 11]+b=279 j=1 bonus=13824 acc='#' new='# Wait'
  r082 L=194 drafts=[11, 419, 374]  target=[11, 279, 2550]+b=374 j=1 bonus=279 acc=',' new=', the'
  r083 L=196 drafts=[2038, 374, 537]  target=[2550, 374, 537]+b=4396 j=0 bonus=2550 acc=<none> new=' output'
  r084 L=197 drafts=[374, 537, 4396]  target=[374, 537, 4396]+b=13 j=3 bonus=13 acc=' is not correct' new=' is not correct.'
  r085 L=201 drafts=[6771, 752, 1744]  target=[576, 3409, 364]+b=1944 j=0 bonus=576 acc=<none> new=' The'
  r086 L=202 drafts=[2038, 374, 537]  target=[3409, 364, 1944]+b=6 j=0 bonus=3409 acc=<none> new=' word'
  r087 L=203 drafts=[14579, 1265, 387]  target=[364, 1944, 6]+b=7952 j=0 bonus=364 acc=<none> new=" '"
  r088 L=204 drafts=[1944, 6, 374]  target=[1944, 6, 7952]+b=220 j=2 bonus=7952 acc="test'" new="test' appears"
  r089 L=207 drafts=[220, 17, 17]  target=[220, 18, 3039]+b=11 j=1 bonus=18 acc=' ' new=' 3'
  r090 L=209 drafts=[3039, 11, 714]  target=[3039, 11, 714]+b=279 j=3 bonus=279 acc=' times, but' new=' times, but the'
  r091 L=213 drafts=[2038, 374, 537]  target=[2038, 14579, 432]+b=438 j=1 bonus=14579 acc=' code' new=' code counts'
  r092 L=215 drafts=[220, 16, 15]  target=[432, 438, 220]+b=17 j=0 bonus=432 acc=<none> new=' it'
  r093 L=216 drafts=[220, 220, 17]  target=[438, 220, 17]+b=13 j=0 bonus=438 acc=<none> new=' as'
  r094 L=217 drafts=[220, 17, 17]  target=[220, 17, 13]+b=6771 j=2 bonus=13 acc=' 2' new=' 2.'
  r095 L=220 drafts=[323, 220, 220]  target=[6771, 752, 1779]+b=279 j=0 bonus=6771 acc=<none> new=' Let'
   -> accept 36.8% decode 9.41 t/s  wall 21.3s

-- cell 23/40: p5 k=4 n_predict=200 --

--- CPU prefill (P=21) ---
  elapsed           : 0.04 s
  first candidate   : 4244  -> ' words'
  r001 L= 21 drafts=[4244, 284, 1467, 5289]  target=[198, 262, 671, 27810]+b=279 j=0 bonus=198 acc=<none> new='\n'
  r002 L= 22 drafts=[262, 4244, 284, 1467]  target=[262, 671, 27810, 279]+b=1467 j=1 bonus=671 acc='   ' new='    #'
  r003 L= 24 drafts=[27810, 1467, 1119, 4244]  target=[27810, 279, 1467, 1119]+b=4244 j=1 bonus=279 acc=' Split' new=' Split the'
  r004 L= 26 drafts=[1467, 1119, 4244, 198]  target=[1467, 1119, 4244, 198]+b=262 j=4 bonus=262 acc=' text into words\n' new=' text into words\n   '
  r005 L= 31 drafts=[4244, 284, 1467, 5289]  target=[4244, 284, 1467, 5289]+b=741 j=4 bonus=741 acc=' words = text.split' new=' words = text.split()\n'
  r006 L= 36 drafts=[262, 671, 4504, 279]  target=[1066, 262, 671, 9008]+b=264 j=0 bonus=1066 acc=<none> new='    \n'
  r007 L= 37 drafts=[262, 671, 9008, 279]  target=[262, 671, 9008, 264]+b=10997 j=3 bonus=264 acc='    # Initialize' new='    # Initialize a'
  r008 L= 41 drafts=[10997, 311, 3553, 279]  target=[10997, 311, 3553, 3409]+b=14579 j=3 bonus=3409 acc=' dictionary to store' new=' dictionary to store word'
  r009 L= 45 drafts=[25, 1760, 198, 198]  target=[14579, 198, 262, 3409]+b=25977 j=0 bonus=14579 acc=<none> new=' counts'
  r010 L= 46 drafts=[198, 262, 14579, 284]  target=[198, 262, 3409, 25977]+b=284 j=2 bonus=3409 acc='\n   ' new='\n    word'
  r011 L= 49 drafts=[25977, 284, 5613, 262]  target=[25977, 284, 5613, 1066]+b=262 j=3 bonus=1066 acc='_counts = {}\n' new='_counts = {}\n    \n'
  r012 L= 53 drafts=[262, 671, 4504, 279]  target=[262, 671, 54340, 916]+b=1817 j=2 bonus=54340 acc='    #' new='    # Iterate'
  r013 L= 56 drafts=[916, 279, 4244, 323]  target=[916, 1817, 3409, 304]+b=279 j=1 bonus=1817 acc=' over' new=' over each'
  r014 L= 58 drafts=[3409, 323, 1760, 279]  target=[3409, 304, 279, 1140]+b=198 j=1 bonus=304 acc=' word' new=' word in'
  r015 L= 60 drafts=[279, 1140, 315, 4244]  target=[279, 1140, 198, 262]+b=369 j=2 bonus=198 acc=' the list' new=' the list\n'
  r016 L= 63 drafts=[262, 369, 3409, 304]  target=[262, 369, 3409, 304]+b=4244 j=4 bonus=4244 acc='    for word in' new='    for word in words'
  r017 L= 68 drafts=[510, 286, 421, 3409]  target=[510, 286, 671, 1416]+b=279 j=2 bonus=671 acc=':\n       ' new=':\n        #'
  r018 L= 71 drafts=[52835, 279, 1760, 315]  target=[1416, 279, 3409, 374]+b=2669 j=0 bonus=1416 acc=<none> new=' If'
  r019 L= 72 drafts=[279, 3409, 374, 537]  target=[279, 3409, 374, 2669]+b=304 j=3 bonus=2669 acc=' the word is' new=' the word is already'
  r020 L= 76 drafts=[29994, 11, 653, 537]  target=[304, 279, 10997, 11]+b=16252 j=0 bonus=304 acc=<none> new=' in'
  r021 L= 77 drafts=[279, 1140, 11, 1221]  target=[279, 10997, 11, 16252]+b=1181 j=1 bonus=10997 acc=' the' new=' the dictionary'
  r022 L= 79 drafts=[11, 16252, 279, 1760]  target=[11, 16252, 1181, 1760]+b=198 j=2 bonus=1181 acc=', increment' new=', increment its'
  r023 L= 82 drafts=[1760, 198, 286, 421]  target=[1760, 198, 286, 421]+b=3409 j=4 bonus=3409 acc=' count\n        if' new=' count\n        if word'
  r024 L= 87 drafts=[304, 3409, 14579, 510]  target=[304, 3409, 25977, 510]+b=310 j=2 bonus=25977 acc=' in word' new=' in word_counts'
  r025 L= 90 drafts=[510, 310, 3409, 25977]  target=[510, 310, 3409, 25977]+b=49736 j=4 bonus=49736 acc=':\n            word_counts' new=':\n            word_counts[word'
  r026 L= 95 drafts=[60, 284, 3409, 25977]  target=[60, 1421, 220, 16]+b=198 j=1 bonus=1421 acc=']' new='] +='
  r027 L= 97 drafts=[220, 16, 16, 198]  target=[220, 16, 198, 286]+b=671 j=2 bonus=198 acc=' 1' new=' 1\n'
  r028 L=100 drafts=[262, 770, 510, 310]  target=[286, 671, 18214, 11]+b=912 j=0 bonus=286 acc=<none> new='       '
  r029 L=101 drafts=[770, 510, 310, 3060]  target=[671, 18214, 11, 912]+b=432 j=0 bonus=671 acc=<none> new=' #'
  r030 L=102 drafts=[52835, 279, 1760, 315]  target=[18214, 11, 912, 432]+b=311 j=0 bonus=18214 acc=<none> new=' Otherwise'
  r031 L=103 drafts=[11, 653, 4302, 198]  target=[11, 912, 432, 311]+b=279 j=1 bonus=912 acc=',' new=', add'
  r032 L=105 drafts=[432, 311, 279, 10997]  target=[432, 311, 279, 10997]+b=448 j=4 bonus=448 acc=' it to the dictionary' new=' it to the dictionary with'
  r033 L=110 drafts=[220, 16, 16, 198]  target=[264, 1760, 315, 220]+b=16 j=0 bonus=264 acc=<none> new=' a'
  r034 L=111 drafts=[1376, 315, 220, 16]  target=[1760, 315, 220, 16]+b=198 j=0 bonus=1760 acc=<none> new=' count'
  r035 L=112 drafts=[315, 220, 220, 16]  target=[315, 220, 16, 198]+b=286 j=2 bonus=16 acc=' of ' new=' of 1'
  r036 L=115 drafts=[16, 198, 262, 671]  target=[198, 286, 770, 510]+b=310 j=0 bonus=198 acc=<none> new='\n'
  r037 L=116 drafts=[262, 671, 220, 220]  target=[286, 770, 510, 310]+b=3409 j=0 bonus=286 acc=<none> new='       '
  r038 L=117 drafts=[671, 52835, 279, 1760]  target=[770, 510, 310, 3409]+b=25977 j=0 bonus=770 acc=<none> new=' else'
  r039 L=118 drafts=[510, 310, 3409, 25977]  target=[510, 310, 3409, 25977]+b=49736 j=4 bonus=49736 acc=':\n            word_counts' new=':\n            word_counts[word'
  r040 L=123 drafts=[60, 284, 220, 16]  target=[60, 284, 220, 16]+b=7213 j=4 bonus=7213 acc='] = 1' new='] = 1\n    \n'
  r041 L=128 drafts=[262, 671, 4504, 279]  target=[262, 470, 3409, 25977]+b=271 j=1 bonus=470 acc='   ' new='    return'
  r042 L=130 drafts=[220, 220, 16, 198]  target=[3409, 25977, 271, 2]+b=13383 j=0 bonus=3409 acc=<none> new=' word'
  r043 L=131 drafts=[25977, 198, 262, 671]  target=[25977, 271, 2, 13383]+b=10431 j=1 bonus=271 acc='_counts' new='_counts\n\n'
  r044 L=133 drafts=[262, 671, 220, 16]  target=[2, 13383, 10431, 510]+b=1318 j=0 bonus=2 acc=<none> new='#'
  r045 L=134 drafts=[19143, 10431, 510, 2]  target=[13383, 10431, 510, 1318]+b=284 j=0 bonus=13383 acc=<none> new=' Example'
  r046 L=135 drafts=[10431, 510, 2, 4244]  target=[10431, 510, 1318, 284]+b=330 j=2 bonus=1318 acc=' usage:\n' new=' usage:\ntext'
  r047 L=138 drafts=[284, 330, 9707, 11]  target=[284, 330, 1986, 374]+b=264 j=2 bonus=1986 acc=' = "' new=' = "This'
  r048 L=141 drafts=[374, 279, 4396, 3409]  target=[374, 264, 1273, 13]+b=1096 j=1 bonus=264 acc=' is' new=' is a'
  r049 L=143 drafts=[3409, 220, 16, 17]  target=[1273, 13, 1096, 1273]+b=374 j=0 bonus=1273 acc=<none> new=' test'
  r050 L=144 drafts=[323, 220, 16, 15]  target=[13, 1096, 1273, 374]+b=264 j=0 bonus=13 acc=<none> new='.'
  r051 L=145 drafts=[220, 1096, 374, 264]  target=[1096, 1273, 374, 264]+b=1273 j=0 bonus=1096 acc=<none> new=' This'
  r052 L=146 drafts=[374, 264, 1273, 13]  target=[1273, 374, 264, 1273]+b=10040 j=0 bonus=1273 acc=<none> new=' test'
  r053 L=147 drafts=[11, 374, 419, 698]  target=[374, 264, 1273, 10040]+b=1350 j=0 bonus=374 acc=<none> new=' is'
  r054 L=148 drafts=[419, 13, 1096, 374]  target=[264, 1273, 10040, 1350]+b=11512 j=0 bonus=264 acc=<none> new=' a'
  r055 L=149 drafts=[419, 11, 419, 11]  target=[1273, 10040, 1350, 11512]+b=18981 j=0 bonus=1273 acc=<none> new=' test'
  r056 L=150 drafts=[13, 220, 1096, 374]  target=[10040, 1350, 11512, 18981]+b=7235 j=0 bonus=10040 acc=<none> new='."\n'
  r057 L=151 drafts=[262, 671, 576, 2038]  target=[1350, 11512, 18981, 7235]+b=593 j=0 bonus=1350 acc=<none> new='print'
  r058 L=152 drafts=[11512, 18981, 445, 1318]  target=[11512, 18981, 7235, 593]+b=220 j=2 bonus=7235 acc='(count_words' new='(count_words(text'
  r059 L=155 drafts=[593, 220, 671, 1096]  target=[593, 220, 671, 9258]+b=25 j=3 bonus=9258 acc='))  #' new='))  # Output'
  r060 L=159 drafts=[374, 279, 1852, 438]  target=[25, 5360, 1986, 1210]+b=220 j=0 bonus=25 acc=<none> new=':'
  r061 L=160 drafts=[314, 15, 25, 220]  target=[5360, 1986, 1210, 220]+b=17 j=0 bonus=5360 acc=<none> new=" {'"
  r062 L=161 drafts=[1944, 1210, 220, 16]  target=[1986, 1210, 220, 17]+b=11 j=0 bonus=1986 acc=<none> new='This'
  r063 L=162 drafts=[1210, 220, 16, 11]  target=[1210, 220, 17, 11]+b=364 j=2 bonus=17 acc="': " new="': 2"
  r064 L=165 drafts=[11, 11, 364, 1944]  target=[11, 364, 285, 1210]+b=220 j=1 bonus=364 acc=',' new=", '"
  r065 L=167 drafts=[1944, 1210, 220, 220]  target=[285, 1210, 220, 17]+b=11 j=0 bonus=285 acc=<none> new='is'
  r066 L=168 drafts=[1210, 220, 220, 16]  target=[1210, 220, 17, 11]+b=364 j=2 bonus=17 acc="': " new="': 2"
  r067 L=171 drafts=[17, 11, 17, 17]  target=[11, 364, 64, 1210]+b=220 j=0 bonus=11 acc=<none> new=','
  r068 L=172 drafts=[364, 1944, 1210, 220]  target=[364, 64, 1210, 220]+b=17 j=1 bonus=64 acc=" '" new=" 'a"
  r069 L=174 drafts=[1210, 220, 220, 16]  target=[1210, 220, 17, 11]+b=364 j=2 bonus=17 acc="': " new="': 2"
  r070 L=177 drafts=[17, 17, 17, 17]  target=[11, 364, 1944, 87088]+b=220 j=0 bonus=11 acc=<none> new=','
  r071 L=178 drafts=[364, 1944, 1210, 220]  target=[364, 1944, 87088, 220]+b=17 j=2 bonus=87088 acc=" 'test" new=" 'test.':"
  r072 L=181 drafts=[220, 220, 16, 17]  target=[220, 17, 11, 364]+b=1944 j=1 bonus=17 acc=' ' new=' 2'
  r073 L=183 drafts=[17, 11, 17, 17]  target=[11, 364, 1944, 1210]+b=220 j=0 bonus=11 acc=<none> new=','
  r074 L=184 drafts=[364, 82, 6, 323]  target=[364, 1944, 1210, 220]+b=17 j=1 bonus=1944 acc=" '" new=" 'test"
  r075 L=186 drafts=[1210, 220, 220, 16]  target=[1210, 220, 17, 92]+b=198 j=2 bonus=17 acc="': " new="': 2"
  r076 L=189 drafts=[17, 11, 323, 364]  target=[92, 198, 198, 2]+b=13824 j=0 bonus=92 acc=<none> new='}'
  r077 L=190 drafts=[220, 220, 17, 17]  target=[198, 198, 2, 13824]+b=11 j=0 bonus=198 acc=<none> new='\n'
  r078 L=191 drafts=[2, 576, 2038, 374]  target=[198, 2, 13824, 11]+b=279 j=0 bonus=198 acc=<none> new='\n'
  r079 L=192 drafts=[2, 576, 2038, 374]  target=[2, 13824, 11, 279]+b=2550 j=1 bonus=13824 acc='#' new='# Wait'
  r080 L=194 drafts=[11, 419, 374, 279]  target=[11, 279, 2550, 374]+b=537 j=1 bonus=279 acc=',' new=', the'
  r081 L=196 drafts=[2038, 374, 537, 3238]  target=[2550, 374, 537, 4396]+b=13 j=0 bonus=2550 acc=<none> new=' output'
  r082 L=197 drafts=[374, 537, 4396, 13]  target=[374, 537, 4396, 13]+b=576 j=4 bonus=576 acc=' is not correct.' new=' is not correct. The'
  r083 L=202 drafts=[2038, 374, 537, 4396]  target=[3409, 364, 1944, 6]+b=7952 j=0 bonus=3409 acc=<none> new=' word'
  r084 L=203 drafts=[14579, 1265, 387, 220]  target=[364, 1944, 6, 7952]+b=220 j=0 bonus=364 acc=<none> new=" '"
  r085 L=204 drafts=[1944, 6, 374, 1660]  target=[1944, 6, 7952, 220]+b=18 j=2 bonus=7952 acc="test'" new="test' appears"
  r086 L=207 drafts=[220, 17, 17, 3039]  target=[220, 18, 3039, 11]+b=714 j=1 bonus=18 acc=' ' new=' 3'
  r087 L=209 drafts=[3039, 11, 714, 279]  target=[3039, 11, 714, 279]+b=2038 j=4 bonus=2038 acc=' times, but the' new=' times, but the code'
  r088 L=214 drafts=[374, 537, 4396, 13]  target=[14579, 432, 438, 220]+b=17 j=0 bonus=14579 acc=<none> new=' counts'
  r089 L=215 drafts=[220, 16, 15, 15]  target=[432, 438, 220, 17]+b=13 j=0 bonus=432 acc=<none> new=' it'
  r090 L=216 drafts=[220, 220, 17, 3039]  target=[438, 220, 17, 13]+b=6771 j=0 bonus=438 acc=<none> new=' as'
  r091 L=217 drafts=[220, 17, 17, 323]  target=[220, 17, 13, 6771]+b=752 j=2 bonus=13 acc=' 2' new=' 2.'
  r092 L=220 drafts=[323, 220, 220, 17]  target=[6771, 752, 1779, 279]+b=2038 j=0 bonus=6771 acc=<none> new=' Let'
   -> accept 29.3% decode 7.42 t/s  wall 27.0s

-- cell 24/40: p5 k=8 n_predict=200 --

--- CPU prefill (P=21) ---
  elapsed           : 0.05 s
  first candidate   : 4244  -> ' words'
  r001 L= 21 drafts=[4244, 284, 1467, 5289, 741, 262, 4244, 284]  target=[198, 262, 671, 27810, 279, 1467, 1119, 4244]+b=198 j=0 bonus=198 acc=<none> new='\n'
  r002 L= 22 drafts=[262, 4244, 284, 1467, 5289, 741, 262, 4244]  target=[262, 671, 27810, 279, 1467, 1119, 4244, 198]+b=262 j=1 bonus=671 acc='   ' new='    #'
  r003 L= 24 drafts=[27810, 1467, 1119, 4244, 198, 262, 4244, 284]  target=[27810, 279, 1467, 1119, 4244, 198, 262, 4244]+b=284 j=1 bonus=279 acc=' Split' new=' Split the'
  r004 L= 26 drafts=[1467, 1119, 4244, 198, 262, 4244, 284, 1467]  target=[1467, 1119, 4244, 198, 262, 4244, 284, 1467]+b=5289 j=8 bonus=5289 acc=' text into words\n    words = text' new=' text into words\n    words = text.split'
  r005 L= 35 drafts=[741, 262, 671, 4504, 279, 4244, 198, 262]  target=[741, 1066, 262, 671, 9008, 264, 10997, 311]+b=3553 j=1 bonus=1066 acc='()\n' new='()\n    \n'
  r006 L= 37 drafts=[262, 671, 9008, 279, 1102, 438, 264, 10997]  target=[262, 671, 9008, 264, 10997, 311, 3553, 3409]+b=14579 j=3 bonus=264 acc='    # Initialize' new='    # Initialize a'
  r007 L= 41 drafts=[10997, 311, 3553, 279, 14579, 198, 262, 14579]  target=[10997, 311, 3553, 3409, 14579, 198, 262, 3409]+b=25977 j=3 bonus=3409 acc=' dictionary to store' new=' dictionary to store word'
  r008 L= 45 drafts=[25, 1760, 198, 198, 262, 504, 15302, 1159]  target=[14579, 198, 262, 3409, 25977, 284, 5613, 1066]+b=262 j=0 bonus=14579 acc=<none> new=' counts'
  r009 L= 46 drafts=[198, 262, 14579, 284, 5613, 262, 671, 4504]  target=[198, 262, 3409, 25977, 284, 5613, 1066, 262]+b=671 j=2 bonus=3409 acc='\n   ' new='\n    word'
